average;date;moneyPercent
60631;12.04.2010 14:31:00;26.15
60635;12.04.2010 14:35:00;26.15
60643;12.04.2010 14:43:00;26.16
60661;12.04.2010 15:01:00;26.16
60666;12.04.2010 15:06:00;26.18
60669;12.04.2010 15:09:00;26.18
60674;12.04.2010 15:14:00;26.17
60677;12.04.2010 15:17:00;26.17
60818;12.04.2010 17:38:00;26.16
60819;12.04.2010 17:39:00;26.16
61221;13.04.2010 10:31:00;26.02
61371;13.04.2010 13:01:00;26.12
61380;13.04.2010 13:10:00;26.12
61382;13.04.2010 13:12:00;26.14
61388;13.04.2010 13:18:00;26.14
61396;13.04.2010 13:26:00;26.21
61400;13.04.2010 13:30:00;26.21
61404;13.04.2010 13:34:00;26.23
61406;13.04.2010 13:36:00;26.23
61439;13.04.2010 14:09:00;26.27
61448;13.04.2010 14:18:00;26.26
61486;13.04.2010 14:56:00;26.32
61500;13.04.2010 15:10:00;26.32
61503;13.04.2010 15:13:00;26.29
61504;13.04.2010 15:14:00;26.29
61505;13.04.2010 15:15:00;26.26
61506;13.04.2010 15:16:00;26.26
61536;13.04.2010 15:46:00;26.27
61543;13.04.2010 15:53:00;26.27
61565;13.04.2010 16:15:00;26.3
61568;13.04.2010 16:18:00;26.3
61573;13.04.2010 16:23:00;26.3
61574;13.04.2010 16:24:00;26.3
61678;13.04.2010 18:08:00;26.3
61679;13.04.2010 18:09:00;26.3
61681;13.04.2010 18:11:00;26.33
61686;13.04.2010 18:16:00;26.33
61690;13.04.2010 18:20:00;26.35
61693;13.04.2010 18:23:00;26.35
61809;13.04.2010 20:19:00;26.45
61814;13.04.2010 20:24:00;26.45
62051;14.04.2010 10:31:00;26.46
62150;14.04.2010 12:10:00;26.54
62176;14.04.2010 12:36:00;26.54
62206;14.04.2010 13:06:00;26.55
62227;14.04.2010 13:27:00;26.55
62229;14.04.2010 13:29:00;26.56
62238;14.04.2010 13:38:00;26.56
62252;14.04.2010 13:52:00;26.56
62400;14.04.2010 16:20:00;26.56
62403;14.04.2010 16:23:00;26.55
62405;14.04.2010 16:25:00;26.54
62413;14.04.2010 16:33:00;26.6
62421;14.04.2010 16:41:00;26.6
63013;15.04.2010 12:43:00;26.6
63014;15.04.2010 12:44:00;26.6
63017;15.04.2010 12:47:00;26.63
63048;15.04.2010 13:18:00;26.63
63054;15.04.2010 13:24:00;26.65
63063;15.04.2010 13:33:00;26.64
63108;15.04.2010 14:18:00;26.64
63114;15.04.2010 14:24:00;26.64
63115;15.04.2010 14:25:00;26.65
63312;15.04.2010 17:42:00;26.64
63318;15.04.2010 17:48:00;26.65
63372;15.04.2010 18:42:00;26.65
63375;15.04.2010 18:45:00;26.69
63394;15.04.2010 19:04:00;26.69
63410;15.04.2010 19:20:00;26.72
63449;15.04.2010 19:59:00;26.72
63457;15.04.2010 20:07:00;26.73
63712;16.04.2010 10:32:00;26.73
63720;16.04.2010 10:40:00;26.76
63820;16.04.2010 12:20:00;26.76
63825;16.04.2010 12:25:00;26.8
63829;16.04.2010 12:29:00;26.8
63839;16.04.2010 12:39:00;26.85
63842;16.04.2010 12:42:00;26.85
63846;16.04.2010 12:46:00;26.87
63850;16.04.2010 12:50:00;26.87
63855;16.04.2010 12:55:00;26.86
63856;16.04.2010 12:56:00;26.86
63863;16.04.2010 13:03:00;26.85
63869;16.04.2010 13:09:00;26.85
63875;16.04.2010 13:15:00;26.86
63877;16.04.2010 13:17:00;26.85
63886;16.04.2010 13:26:00;26.84
63887;16.04.2010 13:27:00;26.84
63892;16.04.2010 13:32:00;26.84
63893;16.04.2010 13:33:00;26.84
63904;16.04.2010 13:44:00;26.87
63914;16.04.2010 13:54:00;26.87
63917;16.04.2010 13:57:00;26.87
63926;16.04.2010 14:06:00;26.86
63934;16.04.2010 14:14:00;26.88
64221;16.04.2010 19:01:00;26.88
64541;19.04.2010 10:31:00;26.46
64562;19.04.2010 10:52:00;26.66
64578;19.04.2010 11:08:00;26.67
64584;19.04.2010 11:14:00;26.67
64585;19.04.2010 11:15:00;26.68
64587;19.04.2010 11:17:00;26.68
64695;19.04.2010 13:05:00;26.75
64697;19.04.2010 13:07:00;26.75
64871;19.04.2010 16:01:00;26.79
64874;19.04.2010 16:04:00;26.79
64876;19.04.2010 16:06:00;26.82
64884;19.04.2010 16:14:00;26.81
64967;19.04.2010 17:37:00;26.81
64968;19.04.2010 17:38:00;26.81
64985;19.04.2010 17:55:00;26.85
64991;19.04.2010 18:01:00;26.84
65023;19.04.2010 18:33:00;26.89
65027;19.04.2010 18:37:00;26.89
65030;19.04.2010 18:40:00;26.9
65032;19.04.2010 18:42:00;26.9
65051;19.04.2010 19:01:00;26.95
65052;19.04.2010 19:02:00;26.94
65055;19.04.2010 19:05:00;26.95
65057;19.04.2010 19:07:00;26.95
65059;19.04.2010 19:09:00;26.97
65062;19.04.2010 19:12:00;26.98
65064;19.04.2010 19:14:00;26.98
65072;19.04.2010 19:22:00;27.02
65080;19.04.2010 19:30:00;27.0
65083;19.04.2010 19:33:00;27.0
65089;19.04.2010 19:39:00;27.03
65098;19.04.2010 19:48:00;27.03
65099;19.04.2010 19:49:00;27.05
65101;19.04.2010 19:51:00;27.05
65158;19.04.2010 20:48:00;27.09
65166;19.04.2010 20:56:00;27.09
65181;19.04.2010 21:11:00;27.13
65187;19.04.2010 21:17:00;27.13
65188;19.04.2010 21:18:00;27.12
65200;19.04.2010 21:30:00;27.12
65202;19.04.2010 21:32:00;27.08
65205;19.04.2010 21:35:00;27.07
65220;19.04.2010 21:50:00;27.09
65223;19.04.2010 21:53:00;27.09
65236;19.04.2010 22:06:00;27.08
65238;19.04.2010 22:08:00;27.08
65241;19.04.2010 22:11:00;27.07
65246;19.04.2010 22:16:00;27.07
65257;19.04.2010 22:27:00;27.11
65262;19.04.2010 22:32:00;27.11
65266;19.04.2010 22:36:00;27.13
65269;19.04.2010 22:39:00;27.16
65271;19.04.2010 22:41:00;27.18
65371;20.04.2010 10:31:00;26.98
65521;20.04.2010 13:01:00;27.24
65524;20.04.2010 13:04:00;27.23
65540;20.04.2010 13:20:00;27.25
65541;20.04.2010 13:21:00;27.25
65546;20.04.2010 13:26:00;27.27
65579;20.04.2010 13:59:00;27.27
65592;20.04.2010 14:12:00;27.29
65654;20.04.2010 15:14:00;27.29
65677;20.04.2010 15:37:00;27.3
65719;20.04.2010 16:19:00;27.3
65724;20.04.2010 16:24:00;27.31
65725;20.04.2010 16:25:00;27.31
65734;20.04.2010 16:34:00;27.32
65804;20.04.2010 17:44:00;27.32
65815;20.04.2010 17:55:00;27.33
65834;20.04.2010 18:14:00;27.33
65838;20.04.2010 18:18:00;27.34
65840;20.04.2010 18:20:00;27.34
65843;20.04.2010 18:23:00;27.34
65852;20.04.2010 18:32:00;27.34
65857;20.04.2010 18:37:00;27.33
65858;20.04.2010 18:38:00;27.33
65861;20.04.2010 18:41:00;27.44
65862;20.04.2010 18:42:00;27.44
65884;20.04.2010 19:04:00;27.48
65900;20.04.2010 19:20:00;27.48
65901;20.04.2010 19:21:00;27.43
65902;20.04.2010 19:22:00;27.43
65906;20.04.2010 19:26:00;27.48
65922;20.04.2010 19:42:00;27.48
65929;20.04.2010 19:49:00;27.5
65933;20.04.2010 19:53:00;27.5
65934;20.04.2010 19:54:00;27.5
65945;20.04.2010 20:05:00;27.5
65948;20.04.2010 20:08:00;27.56
65954;20.04.2010 20:14:00;27.56
65955;20.04.2010 20:15:00;27.55
66000;20.04.2010 21:00:00;27.55
66001;20.04.2010 21:01:00;27.51
66002;20.04.2010 21:02:00;27.51
66058;20.04.2010 21:58:00;27.55
66137;20.04.2010 23:17:00;27.55
66201;21.04.2010 10:31:00;27.59
66512;21.04.2010 15:42:00;27.72
66514;21.04.2010 15:44:00;27.72
66526;21.04.2010 15:56:00;27.72
66528;21.04.2010 15:58:00;27.74
66548;21.04.2010 16:18:00;27.75
66551;21.04.2010 16:21:00;27.76
66553;21.04.2010 16:23:00;27.78
66563;21.04.2010 16:33:00;27.8
66598;21.04.2010 17:08:00;27.84
66612;21.04.2010 17:22:00;27.87
66688;21.04.2010 18:38:00;27.93
66692;21.04.2010 18:42:00;28.05
66735;21.04.2010 19:25:00;28.15
66776;21.04.2010 20:06:00;28.27
66946;21.04.2010 22:56:00;28.37
66951;21.04.2010 23:01:00;28.38
66984;21.04.2010 23:34:00;28.38
66993;21.04.2010 23:43:00;28.37
67272;22.04.2010 14:32:00;28.53
67274;22.04.2010 14:34:00;28.53
67309;22.04.2010 15:09:00;28.54
67313;22.04.2010 15:13:00;28.54
67316;22.04.2010 15:16:00;28.56
67330;22.04.2010 15:30:00;28.56
67375;22.04.2010 16:15:00;28.61
67377;22.04.2010 16:17:00;28.61
67379;22.04.2010 16:19:00;28.65
67381;22.04.2010 16:21:00;28.65
67388;22.04.2010 16:28:00;28.66
67395;22.04.2010 16:35:00;28.66
67396;22.04.2010 16:36:00;28.63
67397;22.04.2010 16:37:00;28.63
67423;22.04.2010 17:03:00;28.63
67429;22.04.2010 17:09:00;28.63
67433;22.04.2010 17:13:00;28.65
67437;22.04.2010 17:17:00;28.65
67440;22.04.2010 17:20:00;28.66
67443;22.04.2010 17:23:00;28.66
67453;22.04.2010 17:33:00;28.69
67457;22.04.2010 17:37:00;28.69
67549;22.04.2010 19:09:00;28.76
67551;22.04.2010 19:11:00;28.76
67670;22.04.2010 21:10:00;28.78
67672;22.04.2010 21:12:00;28.77
67673;22.04.2010 21:13:00;28.78
67683;22.04.2010 21:23:00;28.78
67691;22.04.2010 21:31:00;28.8
67699;22.04.2010 21:39:00;28.8
67706;22.04.2010 21:46:00;28.79
67707;22.04.2010 21:47:00;28.79
67861;23.04.2010 10:31:00;29.07
68387;23.04.2010 19:17:00;29.6
68397;23.04.2010 19:27:00;29.59
68523;23.04.2010 21:33:00;29.62
68576;23.04.2010 22:26:00;29.62
68578;23.04.2010 22:28:00;29.65
68608;23.04.2010 22:58:00;29.65
68609;23.04.2010 22:59:00;29.63
68610;23.04.2010 23:00:00;29.63
68612;23.04.2010 23:02:00;29.67
68691;26.04.2010 10:31:00;29.66
68709;26.04.2010 10:49:00;29.73
68714;26.04.2010 10:54:00;29.72
68718;26.04.2010 10:58:00;29.74
68799;26.04.2010 12:19:00;29.77
68805;26.04.2010 12:25:00;29.79
68807;26.04.2010 12:27:00;29.81
69057;26.04.2010 16:37:00;29.82
69063;26.04.2010 16:43:00;29.81
69064;26.04.2010 16:44:00;29.82
69067;26.04.2010 16:47:00;29.81
69068;26.04.2010 16:48:00;29.82
69082;26.04.2010 17:02:00;29.85
69086;26.04.2010 17:06:00;29.86
69090;26.04.2010 17:10:00;29.89
69114;26.04.2010 17:34:00;29.92
69116;26.04.2010 17:36:00;29.94
69121;26.04.2010 17:41:00;29.97
69123;26.04.2010 17:43:00;29.98
69135;26.04.2010 17:55:00;29.98
69139;26.04.2010 17:59:00;29.99
69209;26.04.2010 19:09:00;30.01
69210;26.04.2010 19:10:00;30.01
69215;26.04.2010 19:15:00;30.0
69216;26.04.2010 19:16:00;30.0
69220;26.04.2010 19:20:00;30.0
69221;26.04.2010 19:21:00;30.0
69246;26.04.2010 19:46:00;29.99
69247;26.04.2010 19:47:00;29.98
69249;26.04.2010 19:49:00;29.98
69254;26.04.2010 19:54:00;29.99
69400;26.04.2010 22:20:00;30.03
69441;26.04.2010 23:01:00;30.06
69467;26.04.2010 23:27:00;30.03
69468;26.04.2010 23:28:00;30.01
69478;26.04.2010 23:38:00;30.02
69487;26.04.2010 23:47:00;30.0
69488;26.04.2010 23:48:00;29.87
69489;26.04.2010 23:49:00;29.85
69521;27.04.2010 10:31:00;30.03
70307;27.04.2010 23:37:00;31.16
70309;27.04.2010 23:39:00;31.2
70311;27.04.2010 23:41:00;31.23
70314;27.04.2010 23:44:00;31.26
70319;27.04.2010 23:49:00;31.3
70638;28.04.2010 15:18:00;31.51
70656;28.04.2010 15:36:00;31.56
70658;28.04.2010 15:38:00;31.57
70661;28.04.2010 15:41:00;31.6
70664;28.04.2010 15:44:00;31.64
70666;28.04.2010 15:46:00;31.67
70690;28.04.2010 16:10:00;31.74
70705;28.04.2010 16:25:00;31.78
70708;28.04.2010 16:28:00;31.77
70712;28.04.2010 16:32:00;31.78
70717;28.04.2010 16:37:00;31.83
70732;28.04.2010 16:52:00;31.87
70734;28.04.2010 16:54:00;31.93
70773;28.04.2010 17:33:00;32.04
70872;28.04.2010 19:12:00;32.11
70888;28.04.2010 19:28:00;32.38
71065;28.04.2010 22:25:00;32.72
71072;28.04.2010 22:32:00;32.77
71073;28.04.2010 22:33:00;32.76
71076;28.04.2010 22:36:00;32.77
71082;28.04.2010 22:42:00;32.8
71087;28.04.2010 22:47:00;32.84
71094;28.04.2010 22:54:00;32.88
71111;28.04.2010 23:11:00;32.85
71112;28.04.2010 23:12:00;32.79
71116;28.04.2010 23:16:00;32.79
71121;28.04.2010 23:21:00;32.84
71141;28.04.2010 23:41:00;32.88
71143;28.04.2010 23:43:00;32.86
71144;28.04.2010 23:44:00;32.81
71145;28.04.2010 23:45:00;32.73
71146;28.04.2010 23:46:00;32.76
71291;29.04.2010 12:21:00;33.2
71298;29.04.2010 12:28:00;33.2
71302;29.04.2010 12:32:00;33.21
71305;29.04.2010 12:35:00;33.21
71332;29.04.2010 13:02:00;33.18
71333;29.04.2010 13:03:00;33.18
71350;29.04.2010 13:20:00;33.2
71356;29.04.2010 13:26:00;33.2
71357;29.04.2010 13:27:00;33.19
71359;29.04.2010 13:29:00;33.19
71362;29.04.2010 13:32:00;33.19
71363;29.04.2010 13:33:00;33.19
71366;29.04.2010 13:36:00;33.2
71370;29.04.2010 13:40:00;33.2
71377;29.04.2010 13:47:00;33.22
71416;29.04.2010 14:26:00;33.22
71417;29.04.2010 14:27:00;33.23
71433;29.04.2010 14:43:00;33.23
71434;29.04.2010 14:44:00;33.23
71437;29.04.2010 14:47:00;33.23
71455;29.04.2010 15:05:00;33.23
71456;29.04.2010 15:06:00;33.23
71467;29.04.2010 15:17:00;33.27
71475;29.04.2010 15:25:00;33.27
71483;29.04.2010 15:33:00;33.28
71484;29.04.2010 15:34:00;33.28
71486;29.04.2010 15:36:00;33.29
71599;29.04.2010 17:29:00;33.29
71625;29.04.2010 17:55:00;33.31
71626;29.04.2010 17:56:00;33.3
71634;29.04.2010 18:04:00;33.32
71637;29.04.2010 18:07:00;33.32
71645;29.04.2010 18:15:00;33.34
71652;29.04.2010 18:22:00;33.34
71659;29.04.2010 18:29:00;33.37
71716;29.04.2010 19:26:00;33.37
71719;29.04.2010 19:29:00;33.4
71723;29.04.2010 19:33:00;33.4
71726;29.04.2010 19:36:00;33.44
71748;29.04.2010 19:58:00;33.44
71975;29.04.2010 23:45:00;33.47
71978;29.04.2010 23:48:00;33.47
72011;30.04.2010 10:31:00;33.32
72033;30.04.2010 10:53:00;33.33
72053;30.04.2010 11:13:00;33.33
72057;30.04.2010 11:17:00;33.35
72062;30.04.2010 11:22:00;33.35
72079;30.04.2010 11:39:00;33.39
72084;30.04.2010 11:44:00;33.39
72104;30.04.2010 12:04:00;33.39
72107;30.04.2010 12:07:00;33.39
72114;30.04.2010 12:14:00;33.4
72115;30.04.2010 12:15:00;33.4
72135;30.04.2010 12:35:00;33.41
72140;30.04.2010 12:40:00;33.41
72237;30.04.2010 14:17:00;33.49
72242;30.04.2010 14:22:00;33.49
72246;30.04.2010 14:26:00;33.51
72250;30.04.2010 14:30:00;33.51
72251;30.04.2010 14:31:00;33.51
72264;30.04.2010 14:44:00;33.51
72267;30.04.2010 14:47:00;33.53
72271;30.04.2010 14:51:00;33.53
72274;30.04.2010 14:54:00;33.56
72303;30.04.2010 15:23:00;33.56
72306;30.04.2010 15:26:00;33.58
72320;30.04.2010 15:40:00;33.58
72332;30.04.2010 15:52:00;33.59
72340;30.04.2010 16:00:00;33.59
72389;30.04.2010 16:49:00;33.6
72394;30.04.2010 16:54:00;33.6
73671;04.05.2010 10:31:00;33.17
73674;04.05.2010 10:34:00;33.17
73675;04.05.2010 10:35:00;33.16
73791;04.05.2010 12:31:00;33.16
74501;05.05.2010 10:31:00;32.1
74589;05.05.2010 11:59:00;32.55
74613;05.05.2010 12:23:00;32.6
74619;05.05.2010 12:29:00;32.63
74623;05.05.2010 12:33:00;32.65
74770;05.05.2010 15:00:00;32.74
75331;06.05.2010 10:31:00;31.16
76106;06.05.2010 23:26:00;33.67
76117;06.05.2010 23:37:00;34.02
76126;06.05.2010 23:46:00;34.13
76129;06.05.2010 23:49:00;34.3
76161;07.05.2010 10:31:00;33.58
76166;07.05.2010 10:36:00;33.73
76168;07.05.2010 10:38:00;33.77
76230;07.05.2010 11:40:00;33.84
76237;07.05.2010 11:47:00;33.94
76260;07.05.2010 12:10:00;34.13
76289;07.05.2010 12:39:00;34.3
76291;07.05.2010 12:41:00;34.36
76294;07.05.2010 12:44:00;34.38
76295;07.05.2010 12:45:00;34.4
76304;07.05.2010 12:54:00;34.46
76333;07.05.2010 13:23:00;34.59
76583;07.05.2010 17:33:00;34.69
76586;07.05.2010 17:36:00;34.76
76612;07.05.2010 18:02:00;34.8
76687;07.05.2010 19:17:00;34.91
76699;07.05.2010 19:29:00;35.12
76720;07.05.2010 19:50:00;35.17
76721;07.05.2010 19:51:00;35.2
76734;07.05.2010 20:04:00;35.34
76758;07.05.2010 20:28:00;35.47
76761;07.05.2010 20:31:00;35.55
76763;07.05.2010 20:33:00;35.64
76773;07.05.2010 20:43:00;35.74
76780;07.05.2010 20:50:00;35.82
76842;07.05.2010 21:52:00;35.86
76843;07.05.2010 21:53:00;35.85
76850;07.05.2010 22:00:00;35.88
76855;07.05.2010 22:05:00;35.95
76865;07.05.2010 22:15:00;35.94
76866;07.05.2010 22:16:00;35.9
76888;07.05.2010 22:38:00;35.8
76889;07.05.2010 22:39:00;35.72
76894;07.05.2010 22:44:00;35.74
76909;07.05.2010 22:59:00;35.81
78271;11.05.2010 18:01:00;37.49
78276;11.05.2010 18:06:00;37.57
78285;11.05.2010 18:15:00;37.66
78568;11.05.2010 22:58:00;37.66
78569;11.05.2010 22:59:00;37.65
78587;11.05.2010 23:17:00;37.69
78750;12.05.2010 12:10:00;38.32
78752;12.05.2010 12:12:00;38.32
78758;12.05.2010 12:18:00;38.33
78761;12.05.2010 12:21:00;38.33
78765;12.05.2010 12:25:00;38.42
78772;12.05.2010 12:32:00;38.42
78780;12.05.2010 12:40:00;38.47
78784;12.05.2010 12:44:00;38.47
78787;12.05.2010 12:47:00;38.53
78791;12.05.2010 12:51:00;38.53
78797;12.05.2010 12:57:00;38.53
78798;12.05.2010 12:58:00;38.53
78820;12.05.2010 13:20:00;38.53
78831;12.05.2010 13:31:00;38.53
78835;12.05.2010 13:35:00;38.6
78839;12.05.2010 13:39:00;38.6
78853;12.05.2010 13:53:00;38.68
78856;12.05.2010 13:56:00;38.68
78915;12.05.2010 14:55:00;38.72
78917;12.05.2010 14:57:00;38.71
78918;12.05.2010 14:58:00;38.72
78931;12.05.2010 15:11:00;38.72
78936;12.05.2010 15:16:00;38.8
78940;12.05.2010 15:20:00;38.8
78941;12.05.2010 15:21:00;38.81
78944;12.05.2010 15:24:00;38.81
78956;12.05.2010 15:36:00;38.81
78957;12.05.2010 15:37:00;38.81
78998;12.05.2010 16:18:00;38.84
79010;12.05.2010 16:30:00;38.84
79013;12.05.2010 16:33:00;38.84
79014;12.05.2010 16:34:00;38.84
79015;12.05.2010 16:35:00;38.89
79019;12.05.2010 16:39:00;38.89
79021;12.05.2010 16:41:00;38.89
79035;12.05.2010 16:55:00;38.89
79040;12.05.2010 17:00:00;38.97
79049;12.05.2010 17:09:00;38.97
79182;12.05.2010 19:22:00;38.97
79183;12.05.2010 19:23:00;38.97
79184;12.05.2010 19:24:00;38.98
79186;12.05.2010 19:26:00;38.98
79188;12.05.2010 19:28:00;39.05
79190;12.05.2010 19:30:00;39.05
79196;12.05.2010 19:36:00;39.09
79197;12.05.2010 19:37:00;39.09
79201;12.05.2010 19:41:00;39.12
79203;12.05.2010 19:43:00;39.12
79205;12.05.2010 19:45:00;39.11
79206;12.05.2010 19:46:00;39.11
79252;12.05.2010 20:32:00;39.08
79254;12.05.2010 20:34:00;39.08
79262;12.05.2010 20:42:00;39.12
79267;12.05.2010 20:47:00;39.12
79271;12.05.2010 20:51:00;39.14
79272;12.05.2010 20:52:00;39.14
79274;12.05.2010 20:54:00;39.12
79275;12.05.2010 20:55:00;39.12
79276;12.05.2010 20:56:00;39.09
79277;12.05.2010 20:57:00;39.08
79278;12.05.2010 20:58:00;39.09
79286;12.05.2010 21:06:00;39.09
79304;12.05.2010 21:24:00;39.21
79305;12.05.2010 21:25:00;39.18
79308;12.05.2010 21:28:00;39.17
79314;12.05.2010 21:34:00;39.25
79315;12.05.2010 21:35:00;39.25
79316;12.05.2010 21:36:00;39.25
79321;12.05.2010 21:41:00;39.25
79323;12.05.2010 21:43:00;39.23
79324;12.05.2010 21:44:00;39.23
79326;12.05.2010 21:46:00;39.25
79338;12.05.2010 21:58:00;39.25
79342;12.05.2010 22:02:00;39.29
79345;12.05.2010 22:05:00;39.29
79346;12.05.2010 22:06:00;39.23
79347;12.05.2010 22:07:00;39.23
79348;12.05.2010 22:08:00;39.22
79350;12.05.2010 22:10:00;39.22
79354;12.05.2010 22:14:00;39.23
79355;12.05.2010 22:15:00;39.23
79358;12.05.2010 22:18:00;39.3
79360;12.05.2010 22:20:00;39.3
79362;12.05.2010 22:22:00;39.31
79365;12.05.2010 22:25:00;39.31
79377;12.05.2010 22:37:00;39.36
79387;12.05.2010 22:47:00;39.36
79390;12.05.2010 22:50:00;39.36
79392;12.05.2010 22:52:00;39.36
79394;12.05.2010 22:54:00;39.35
79398;12.05.2010 22:58:00;39.35
79407;12.05.2010 23:07:00;39.36
79418;12.05.2010 23:18:00;39.36
79421;12.05.2010 23:21:00;39.36
79423;12.05.2010 23:23:00;39.36
79425;12.05.2010 23:25:00;39.36
79481;13.05.2010 10:31:00;39.36
79633;13.05.2010 13:03:00;39.76
79635;13.05.2010 13:05:00;39.76
79637;13.05.2010 13:07:00;39.72
79638;13.05.2010 13:08:00;39.72
79851;13.05.2010 16:41:00;39.83
79854;13.05.2010 16:44:00;39.83
79858;13.05.2010 16:48:00;39.94
79866;13.05.2010 16:56:00;39.94
79867;13.05.2010 16:57:00;39.91
79874;13.05.2010 17:04:00;39.91
79946;13.05.2010 18:16:00;39.98
79967;13.05.2010 18:37:00;39.98
79991;13.05.2010 19:01:00;40.16
79992;13.05.2010 19:02:00;40.16
79994;13.05.2010 19:04:00;40.17
79995;13.05.2010 19:05:00;40.17
79997;13.05.2010 19:07:00;40.25
80012;13.05.2010 19:22:00;40.25
80026;13.05.2010 19:36:00;40.44
80027;13.05.2010 19:37:00;40.44
80029;13.05.2010 19:39:00;40.5
80030;13.05.2010 19:40:00;40.5
80034;13.05.2010 19:44:00;40.52
80035;13.05.2010 19:45:00;40.52
80059;13.05.2010 20:09:00;40.54
80060;13.05.2010 20:10:00;40.54
80061;13.05.2010 20:11:00;40.56
80068;13.05.2010 20:18:00;40.55
80069;13.05.2010 20:19:00;40.54
80080;13.05.2010 20:30:00;40.54
80081;13.05.2010 20:31:00;40.55
80095;13.05.2010 20:45:00;40.54
80097;13.05.2010 20:47:00;40.57
80111;13.05.2010 21:01:00;40.57
80123;13.05.2010 21:13:00;40.66
80199;13.05.2010 22:29:00;40.66
80205;13.05.2010 22:35:00;40.62
80206;13.05.2010 22:36:00;40.62
80210;13.05.2010 22:40:00;40.58
80211;13.05.2010 22:41:00;40.58
80229;13.05.2010 22:59:00;40.64
80241;13.05.2010 23:11:00;40.64
80312;14.05.2010 10:32:00;40.66
80831;14.05.2010 19:11:00;42.0
80833;14.05.2010 19:13:00;42.11
80834;14.05.2010 19:14:00;42.09
80836;14.05.2010 19:16:00;42.1
80839;14.05.2010 19:19:00;42.18
80935;14.05.2010 20:55:00;42.31
80948;14.05.2010 21:08:00;42.4
80950;14.05.2010 21:10:00;42.47
80956;14.05.2010 21:16:00;42.53
80962;14.05.2010 21:22:00;42.52
80964;14.05.2010 21:24:00;42.48
80966;14.05.2010 21:26:00;42.44
80967;14.05.2010 21:27:00;42.45
81007;14.05.2010 22:07:00;42.5
81011;14.05.2010 22:11:00;42.54
81134;17.05.2010 10:24:00;41.75
81138;17.05.2010 10:28:00;41.89
81142;17.05.2010 10:32:00;41.98
81156;17.05.2010 10:46:00;42.02
81157;17.05.2010 10:47:00;42.03
81169;17.05.2010 10:59:00;42.12
81177;17.05.2010 11:07:00;42.23
81233;17.05.2010 12:03:00;42.28
81234;17.05.2010 12:04:00;42.28
81716;17.05.2010 20:06:00;42.39
81722;17.05.2010 20:12:00;42.4
81723;17.05.2010 20:13:00;42.36
81732;17.05.2010 20:22:00;42.4
81735;17.05.2010 20:25:00;42.39
81736;17.05.2010 20:26:00;42.39
81740;17.05.2010 20:30:00;42.41
81744;17.05.2010 20:34:00;42.43
81747;17.05.2010 20:37:00;42.46
81751;17.05.2010 20:41:00;42.49
81754;17.05.2010 20:44:00;42.54
81757;17.05.2010 20:47:00;42.61
81773;17.05.2010 21:03:00;42.67
81775;17.05.2010 21:05:00;42.7
81941;18.05.2010 10:01:00;42.03
82022;18.05.2010 11:22:00;42.78
82043;18.05.2010 11:43:00;42.93
82087;18.05.2010 12:27:00;43.02
82109;18.05.2010 12:49:00;43.06
82123;18.05.2010 13:03:00;43.08
82127;18.05.2010 13:07:00;43.1
82211;18.05.2010 14:31:00;43.14
82220;18.05.2010 14:40:00;43.16
82221;18.05.2010 14:41:00;43.16
82229;18.05.2010 14:49:00;43.19
82275;18.05.2010 15:35:00;43.22
82324;18.05.2010 16:24:00;43.2
82325;18.05.2010 16:25:00;43.22
82335;18.05.2010 16:35:00;43.24
82336;18.05.2010 16:36:00;43.21
82337;18.05.2010 16:37:00;43.15
82338;18.05.2010 16:38:00;43.23
82424;18.05.2010 18:04:00;43.4
82438;18.05.2010 18:18:00;43.45
82444;18.05.2010 18:24:00;43.48
82445;18.05.2010 18:25:00;43.46
82448;18.05.2010 18:28:00;43.44
82449;18.05.2010 18:29:00;43.46
82453;18.05.2010 18:33:00;43.49
82458;18.05.2010 18:38:00;43.49
82462;18.05.2010 18:42:00;43.57
82771;19.05.2010 10:01:00;42.44
82936;19.05.2010 12:46:00;43.08
82940;19.05.2010 12:50:00;43.12
82974;19.05.2010 13:24:00;43.21
82990;19.05.2010 13:40:00;43.24
82991;19.05.2010 13:41:00;43.27
83144;19.05.2010 16:14:00;43.55
83154;19.05.2010 16:24:00;43.79
83175;19.05.2010 16:45:00;43.92
83182;19.05.2010 16:52:00;44.0
83184;19.05.2010 16:54:00;44.05
83222;19.05.2010 17:32:00;44.07
83223;19.05.2010 17:33:00;44.1
83271;19.05.2010 18:21:00;44.29
83276;19.05.2010 18:26:00;44.43
83278;19.05.2010 18:28:00;44.36
83279;19.05.2010 18:29:00;44.41
83362;19.05.2010 19:52:00;44.55
83367;19.05.2010 19:57:00;44.6
83899;20.05.2010 14:59:00;45.57
83901;20.05.2010 15:01:00;45.53
83902;20.05.2010 15:02:00;45.4
83903;20.05.2010 15:03:00;45.43
83919;20.05.2010 15:19:00;45.5
83920;20.05.2010 15:20:00;45.46
83921;20.05.2010 15:21:00;45.37
83922;20.05.2010 15:22:00;45.36
83932;20.05.2010 15:32:00;45.54
83935;20.05.2010 15:35:00;45.66
83943;20.05.2010 15:43:00;45.7
84480;21.05.2010 10:50:00;46.17
84483;21.05.2010 10:53:00;46.19
84484;21.05.2010 10:54:00;46.1
84485;21.05.2010 10:55:00;46.15
84499;21.05.2010 11:09:00;46.28
84505;21.05.2010 11:15:00;46.49
84616;21.05.2010 13:06:00;46.64
