dateIndex;date;value;rise;fall;;dateIndex;date;openBuy;openSell;close;
2;21.12.2009 10:33:00;31021.0;2.57889816575868E-4;0.006028174462460913; ;1010;01.01.1970 03:00:00;;;0.0
3;21.12.2009 10:34:00;31013.0;5.159126817786089E-4;0.0057717731273981875; ;5025;11.01.2010 10:31:00;;29690.0;
4;21.12.2009 10:35:00;31006.0;7.417919112429853E-4;0.005547313423208411; ;5125;11.01.2010 12:14:00;29623.0;;
5;21.12.2009 10:36:00;31001.0;9.031966710751266E-4;0.005386923002483791; ;5166;11.01.2010 12:55:00;;29638.0;
6;21.12.2009 10:37:00;31006.0;7.417919112429853E-4;0.005547313423208411; ;5170;11.01.2010 13:00:00;29620.0;;
14;21.12.2009 10:45:00;31016.0;4.1913850915656435E-4;0.005867939128191901; ;5193;11.01.2010 13:23:00;;29638.0;
16;21.12.2009 10:47:00;31010.0;6.127055788455337E-4;0.005675588519832312; ;5222;11.01.2010 13:53:00;29620.0;;
18;21.12.2009 10:49:00;31023.0;1.9340489314379654E-4;0.006092254134029591; ;5556;11.01.2010 20:47:00;;29637.0;
19;21.12.2009 10:50:00;31028.0;3.222895449271625E-5;0.0062524171715869535; ;5558;11.01.2010 20:50:00;29627.0;;
22;21.12.2009 10:53:00;31021.0;2.57889816575868E-4;0.006028174462460913; ;6375;13.01.2010 10:31:00;;29860.0;
23;21.12.2009 10:54:00;31015.0;4.5139448653877155E-4;0.005835885861679832; ;6573;13.01.2010 13:51:00;29758.0;;
24;21.12.2009 10:55:00;31020.0;2.901353965183752E-4;0.005996131528046422; ;6582;13.01.2010 14:00:00;;29743.0;
27;21.12.2009 10:58:00;31015.0;4.5139448653877155E-4;0.005835885861679832; ;6583;13.01.2010 14:04:00;29745.0;;
28;21.12.2009 10:59:00;31006.0;7.417919112429853E-4;0.005547313423208411; ;6602;13.01.2010 14:26:00;;29754.0;
31;21.12.2009 11:02:00;31013.0;5.159126817786089E-4;0.0057717731273981875; ;6603;13.01.2010 14:27:00;29760.0;;
32;21.12.2009 11:03:00;31000.0;9.354838709677419E-4;0.005354838709677419; ;6604;13.01.2010 14:28:00;;29750.0;
33;21.12.2009 11:04:00;31009.0;6.449740397948983E-4;0.00564352284820536; ;6605;13.01.2010 14:29:00;29746.0;;
35;21.12.2009 11:06:00;31015.0;4.5139448653877155E-4;0.005835885861679832; ;6615;13.01.2010 14:40:00;;29753.0;
37;21.12.2009 11:08:00;31021.0;2.57889816575868E-4;0.006028174462460913; ;6616;13.01.2010 14:41:00;29753.0;;
39;21.12.2009 11:10:00;31011.0;5.804391989939054E-4;0.0057076521234400695; ;6619;13.01.2010 14:44:00;;29769.0;
40;21.12.2009 11:11:00;31016.0;4.1913850915656435E-4;0.005867939128191901; ;6630;13.01.2010 14:56:00;29752.0;;
42;21.12.2009 11:13:00;31017.0;3.8688461166457103E-4;0.005899990327884708; ;6633;13.01.2010 14:59:00;;29760.0;
43;21.12.2009 11:14:00;31011.0;5.804391989939054E-4;0.0057076521234400695; ;6640;13.01.2010 15:08:00;29740.0;;
47;21.12.2009 11:18:00;30996.0;0.001064653503677894;0.005226480836236934; ;6652;13.01.2010 15:20:00;;29764.0;
48;21.12.2009 11:19:00;30990.0;0.0012584704743465634;0.0050338818973862534; ;6657;13.01.2010 15:26:00;29754.0;;
51;21.12.2009 11:22:00;31000.0;9.354838709677419E-4;0.005354838709677419; ;6671;13.01.2010 15:40:00;;29761.0;
52;21.12.2009 11:23:00;31006.0;7.417919112429853E-4;0.005547313423208411; ;6735;13.01.2010 16:53:00;29756.0;;
54;21.12.2009 11:25:00;31000.0;9.354838709677419E-4;0.005354838709677419; ;6760;13.01.2010 17:26:00;;29768.0;
55;21.12.2009 11:26:00;31005.0;7.740686985970005E-4;0.0055152394775036286; ;6763;13.01.2010 17:30:00;29756.0;;
57;21.12.2009 11:28:00;31013.0;5.159126817786089E-4;0.0057717731273981875; ;6765;13.01.2010 17:32:00;;29751.0;
59;21.12.2009 11:30:00;31019.0;3.2238305554660045E-4;0.005964086527612109; ;6766;13.01.2010 17:33:00;29753.0;;
60;21.12.2009 11:31:00;31024.0;1.6116554925219186E-4;0.00612429087158329; ;6769;13.01.2010 17:37:00;;29783.0;
62;21.12.2009 11:33:00;31021.0;2.57889816575868E-4;0.006028174462460913; ;7031;14.01.2010 10:31:00;;;29634.0
65;21.12.2009 11:36:00;31011.0;5.804391989939054E-4;0.0057076521234400695; ;7032;14.01.2010 10:32:00;29636.0;;
69;21.12.2009 11:40:00;31019.0;3.2238305554660045E-4;0.005964086527612109; ;7051;14.01.2010 10:51:00;;;29643.0
70;21.12.2009 11:41:00;31028.0;3.222895449271625E-5;0.0062524171715869535; ;7052;14.01.2010 10:52:00;29641.0;;
71;21.12.2009 11:42:00;31022.0;2.2564631551801948E-4;0.00606021533105538; ;7059;14.01.2010 10:59:00;;;29643.0
77;21.12.2009 11:48:00;31035.0;-1.9333011116481392E-4;0.006476558724021266; ;7060;14.01.2010 11:00:00;29653.0;;
78;21.12.2009 11:49:00;31049.0;-6.441431286031757E-4;0.006924538632484138; ;7061;14.01.2010 11:01:00;;;29661.0
79;21.12.2009 11:50:00;31064.0;-0.001126706155034767;0.007404069018799897; ;7063;14.01.2010 11:03:00;;29668.0;
80;21.12.2009 11:51:00;31084.0;-0.0017693990477416035;0.008042722944280016; ;7073;14.01.2010 11:13:00;;;29658.0
81;21.12.2009 11:52:00;31110.0;-0.0026036644165863066;0.008871745419479268; ;7084;14.01.2010 11:24:00;;29667.0;
82;21.12.2009 11:53:00;31105.0;-0.0024433370840700854;0.008712425655039383; ;7087;14.01.2010 11:27:00;;;29660.0
83;21.12.2009 11:54:00;31086.0;-0.001833622852731133;0.008106543138390272; ;7094;14.01.2010 11:34:00;29645.0;;
84;21.12.2009 11:55:00;31100.0;-0.0022829581993569132;0.008553054662379421; ;7099;14.01.2010 11:39:00;;;29658.0
86;21.12.2009 11:57:00;31095.0;-0.002122527737578389;0.008393632416787264; ;7112;14.01.2010 11:52:00;29640.0;;
87;21.12.2009 11:58:00;31083.0;-0.0017372840459415114;0.00801080976739697; ;7124;14.01.2010 12:06:00;;;29650.0
88;21.12.2009 11:59:00;31088.0;-0.0018978383942357179;0.00817035512094699; ;7127;14.01.2010 12:09:00;29645.0;;
89;21.12.2009 12:00:00;31081.0;-0.0016730478427335028;0.007946977252984138; ;7241;14.01.2010 14:21:00;;;29653.0
91;21.12.2009 12:02:00;31075.0;-0.0014802896218825423;0.007755430410297667; ;7243;14.01.2010 14:23:00;29650.0;;
92;21.12.2009 12:03:00;31080.0;-0.001640926640926641;0.007915057915057915; ;7244;14.01.2010 14:24:00;;;29646.0
95;21.12.2009 12:06:00;31092.0;-0.002026244693168661;0.008297954457738324; ;7246;14.01.2010 14:26:00;29655.0;;
96;21.12.2009 12:07:00;31085.0;-0.0018015119832716744;0.008074634067878398; ;7247;14.01.2010 14:27:00;;;29660.0
97;21.12.2009 12:08:00;31093.0;-0.002058341105715113;0.008329849162190846; ;7254;14.01.2010 14:34:00;29654.0;;
100;21.12.2009 12:11:00;31090.0;-0.0019620456738501124;0.008234158893534899; ;7255;14.01.2010 14:35:00;;;29654.0
102;21.12.2009 12:13:00;31087.0;-0.0018657316563193617;0.008138450156013768; ;7263;14.01.2010 14:44:00;;29683.0;
106;21.12.2009 12:17:00;31073.0;-0.0014160203392012357;0.007691565024297622; ;7286;14.01.2010 15:07:00;;;29674.0
107;21.12.2009 12:18:00;31063.0;-0.0010945497859189389;0.007372114734571677; ;7287;14.01.2010 15:08:00;;29670.0;
108;21.12.2009 12:19:00;31056.0;-8.693972179289026E-4;0.0071483771251932; ;7339;14.01.2010 16:04:00;;;29648.0
110;21.12.2009 12:21:00;31066.0;-0.001191012682675594;0.007467971415695615; ;7342;14.01.2010 16:07:00;29650.0;;
111;21.12.2009 12:22:00;31073.0;-0.0014160203392012357;0.007691565024297622; ;7343;14.01.2010 16:08:00;;;29649.0
112;21.12.2009 12:23:00;31084.0;-0.0017693990477416035;0.008042722944280016; ;7359;14.01.2010 16:26:00;29641.0;;
113;21.12.2009 12:24:00;31072.0;-0.0013838825952626158;0.007659629248197734; ;7368;14.01.2010 16:35:00;;;29640.0
114;21.12.2009 12:25:00;31059.0;-9.659036028204385E-4;0.007244277021153289; ;7369;14.01.2010 16:36:00;29650.0;;
115;21.12.2009 12:26:00;31048.0;-6.1195568152538E-4;0.006892553465601649; ;7370;14.01.2010 16:37:00;;;29657.0
116;21.12.2009 12:27:00;31055.0;-8.372242795041056E-4;0.007116406375784898; ;7373;14.01.2010 16:40:00;29650.0;;
117;21.12.2009 12:28:00;31060.0;-9.980682549903413E-4;0.007276239536381198; ;7374;14.01.2010 16:41:00;;;29643.0
119;21.12.2009 12:30:00;31055.0;-8.372242795041056E-4;0.007116406375784898; ;7375;14.01.2010 16:42:00;29644.0;;
120;21.12.2009 12:31:00;31062.0;-0.001062391346339579;0.007340158392891636; ;7377;14.01.2010 16:44:00;;;29660.0
122;21.12.2009 12:33:00;31067.0;-0.001223162841600412;0.007499919528760421; ;7383;14.01.2010 16:50:00;;29663.0;
124;21.12.2009 12:35:00;31064.0;-0.001126706155034767;0.007404069018799897; ;7384;14.01.2010 16:51:00;;;29653.0
129;21.12.2009 12:40:00;31070.0;-0.0013196009011908593;0.007595751528805922; ;7389;14.01.2010 16:56:00;29647.0;;
130;21.12.2009 12:41:00;31064.0;-0.001126706155034767;0.007404069018799897; ;7390;14.01.2010 16:57:00;;;29654.0
134;21.12.2009 12:45:00;31060.0;-9.980682549903413E-4;0.007276239536381198; ;7393;14.01.2010 17:00:00;;29673.0;
137;21.12.2009 12:48:00;31063.0;-0.0010945497859189389;0.007372114734571677; ;7395;14.01.2010 17:02:00;;;29667.0
138;21.12.2009 12:50:00;31056.0;-8.693972179289026E-4;0.0071483771251932; ;7396;14.01.2010 17:03:00;;29665.0;
140;21.12.2009 12:52:00;31066.0;-0.001191012682675594;0.007467971415695615; ;7420;14.01.2010 17:27:00;;;29663.0
143;21.12.2009 12:55:00;31069.0;-0.0012874569506582123;0.007563809585116998; ;7425;14.01.2010 17:33:00;;29675.0;
145;21.12.2009 12:57:00;31059.0;-9.659036028204385E-4;0.007244277021153289; ;7428;14.01.2010 17:36:00;;;29668.0
146;21.12.2009 12:58:00;31050.0;-6.76328502415459E-4;0.006956521739130435; ;7429;14.01.2010 17:37:00;;29667.0;
147;21.12.2009 12:59:00;31043.0;-4.509873401410946E-4;0.00673259672067777; ;7461;14.01.2010 18:13:00;;;29665.0
148;21.12.2009 13:00:00;31029.0;0.0;0.006284443585033356; ;7464;14.01.2010 18:16:00;;29680.0;
151;21.12.2009 13:03:00;31021.0;2.57889816575868E-4;0.006028174462460913; ;7485;14.01.2010 18:42:00;;;29650.0
153;21.12.2009 13:05:00;31012.0;5.481749000386947E-4;0.005739713659228686; ;7487;14.01.2010 18:44:00;;29688.0;
